operator,vehicle_id,Earliest,Latest,days
LimeBike,NLVCLH4YL5Q7C,2018-05-27T15:39:00Z,2018-05-27T19:57:00Z,0.179166666666667
LimeBike,NO7ADX5CKWSSS,2018-04-27T11:20:00Z,2018-04-27T13:20:00Z,0.0833333333333333
LimeBike,OCRJT7ILAL3QJ,2018-05-31T19:34:00Z,2018-05-31T22:25:00Z,0.11875
LimeBike,OFNUNEKMHPM3K,2018-01-11T19:57:00Z,2018-01-11T20:28:00Z,0.0215277777777778
LimeBike,OFUZKDDIZFPEX,2018-01-21T22:42:00Z,2018-01-21T23:12:00Z,0.0208333333333333
LimeBike,OQCYRYJ3OVR5F,2017-10-27T01:33:00Z,2017-10-27T22:43:00Z,0.881944444444444
LimeBike,OSLE3GJUF4WIU,2018-05-25T13:28:00Z,2018-05-25T19:20:00Z,0.244444444444444
LimeBike,OVBBS76FAI7IQ,2018-02-02T21:10:00Z,2018-02-02T22:05:00Z,0.0381944444444444
LimeBike,OZLHYATBZWBCZ,2017-10-27T18:11:00Z,2017-10-28T12:30:00Z,0.763194444444444
LimeBike,PAL37CV7HBQ7X,2017-12-09T00:51:00Z,2017-12-09T07:16:00Z,0.267361111111111
LimeBike,PK43WIBDVI5LK,2017-09-24T02:16:00Z,2017-09-24T22:42:00Z,0.851388888888889
LimeBike,QIENCBJCFN7R7,2017-11-02T00:30:00Z,2017-11-02T04:21:00Z,0.160416666666667
LimeBike,QIZEMWWZTH5CX,2018-03-25T20:03:00Z,2018-03-25T23:08:00Z,0.128472222222222
LimeBike,QJ3DPHKBH2GFZ,2018-02-21T13:22:00Z,2018-02-21T22:34:00Z,0.383333333333333
LimeBike,QLAKRKVYQIJTT,2017-10-31T22:06:00Z,2017-11-01T17:41:00Z,0.815972222222222
LimeBike,QXN2LAYNG2AYG,2018-05-23T12:14:00Z,2018-05-23T20:13:00Z,0.332638888888889
LimeBike,QYPRN7KUYIUTL,2018-05-20T18:33:00Z,2018-05-20T21:10:00Z,0.109027777777778
LimeBike,RLEJQTIDUSNUN,2018-03-23T12:32:00Z,2018-03-24T05:43:00Z,0.715972222222222
LimeBike,RPPZAQ5E7TWDS,2018-04-26T13:08:00Z,2018-04-26T13:08:00Z,0
LimeBike,S3PK2XZNOWDOR,2018-02-12T20:20:00Z,2018-02-12T20:29:00Z,0.00625
LimeBike,S5BFPSDJUAN5D,2017-09-23T01:48:00Z,2017-09-23T02:07:00Z,0.0131944444444444
LimeBike,SA4DDVWU7SLTG,2018-05-24T13:12:00Z,2018-05-24T20:09:00Z,0.289583333333333
LimeBike,SCWOK2573R66Z,2018-03-22T21:39:00Z,2018-03-23T17:58:00Z,0.846527777777778
LimeBike,SDTPZ7AJNEDB7,2018-04-12T09:32:00Z,2018-04-12T09:35:00Z,0.00208333333333333
LimeBike,SMCZLZWISDTLW,2018-01-16T23:13:00Z,2018-01-16T23:22:00Z,0.00625
LimeBike,TAISQ43NG74WS,2017-12-19T21:28:00Z,2017-12-19T23:52:00Z,0.1
LimeBike,TWMBW4UZX425E,2018-04-27T11:15:00Z,2018-04-27T11:18:00Z,0.00208333333333333
LimeBike,TXME7UW73LMHQ,2017-12-24T17:31:00Z,2017-12-24T20:01:00Z,0.104166666666667
LimeBike,UDCVBABREK6W3,2018-04-27T06:10:00Z,2018-04-27T15:29:00Z,0.388194444444444
LimeBike,UIWTVKXLKRRWH,2017-11-04T14:55:00Z,2017-11-04T22:43:00Z,0.325
LimeBike,UKOV3KLMR7ND2,2018-03-22T19:45:00Z,2018-03-22T22:29:00Z,0.113888888888889
LimeBike,ULVR37LY6MQUZ,2017-12-22T17:18:00Z,2017-12-22T17:31:00Z,0.00902777777777778
LimeBike,UZZYTIIMPKC37,2017-12-02T15:24:00Z,2017-12-02T15:28:00Z,0.00277777777777778
LimeBike,V3KGUY2OFMDM3,2018-03-23T12:52:00Z,2018-03-23T12:59:00Z,0.00486111111111111
LimeBike,VBUKTWOMRSACQ,2017-12-05T20:17:00Z,2017-12-06T01:35:00Z,0.220833333333333
LimeBike,VBXNBM6BZP7CC,2017-12-05T13:49:00Z,2017-12-05T13:54:00Z,0.00347222222222222
LimeBike,VDMHMKA3OIX3C,2017-11-04T20:59:00Z,2017-11-04T21:57:00Z,0.0402777777777778
LimeBike,VGNHVQW2HJYOK,2018-03-10T20:50:00Z,2018-03-10T20:51:00Z,0.000694444444444444
LimeBike,VSAGVOUZYXRDT,2018-04-12T15:10:00Z,2018-04-12T19:55:00Z,0.197916666666667
LimeBike,VYGRV366TFYIX,2017-12-05T19:37:00Z,2017-12-05T19:46:00Z,0.00625
LimeBike,W3WQ34VHZZSKB,2018-01-08T12:14:00Z,2018-01-08T12:43:00Z,0.0201388888888889
LimeBike,WGOKRYNCZMFUM,2018-05-25T16:38:00Z,2018-05-25T17:35:00Z,0.0395833333333333
LimeBike,WH35V5DCJJGJ4,2017-10-24T19:56:00Z,2017-10-25T12:09:00Z,0.675694444444444
LimeBike,WLQIATZGA3XCX,2018-01-24T20:44:00Z,2018-01-24T21:00:00Z,0.0111111111111111
LimeBike,WU3TRZXR4YO5S,2017-10-31T16:28:00Z,2017-10-31T17:06:00Z,0.0263888888888889
LimeBike,WXEQPIGBLIMPQ,2018-01-12T16:58:00Z,2018-01-12T17:04:00Z,0.00416666666666667
LimeBike,WZIPHVJVR45PA,2017-09-23T15:44:00Z,2017-09-23T21:15:00Z,0.229861111111111
LimeBike,X4HM6NMPTLWYE,2018-02-23T18:01:00Z,2018-02-23T22:52:00Z,0.202083333333333
LimeBike,XAAKNLZMOJWKC,2018-05-19T17:39:00Z,2018-05-20T13:25:00Z,0.823611111111111
LimeBike,XG2F63BXX5QN5,2017-12-19T14:52:00Z,2017-12-19T19:42:00Z,0.201388888888889
LimeBike,XGNC2BDKP622N,2018-03-22T21:23:00Z,2018-03-23T16:34:00Z,0.799305555555556
LimeBike,XGPDEUBMQC7VC,2018-01-27T15:51:00Z,2018-01-28T13:20:00Z,0.895138888888889
LimeBike,XH763A2B5NRII,2017-12-24T14:02:00Z,2017-12-24T14:05:00Z,0.00208333333333333
LimeBike,XJNETH6KJVKNY,2018-03-29T12:30:00Z,2018-03-29T21:56:00Z,0.393055555555556
LimeBike,XM6XN5IJHJR2Z,2017-11-03T14:22:00Z,2017-11-03T15:22:00Z,0.0416666666666667
LimeBike,XMFPXWID3FSUD,2017-11-06T04:38:00Z,2017-11-06T05:16:00Z,0.0263888888888889
LimeBike,XNRXTYSCWT7FH,2018-05-25T16:25:00Z,2018-05-26T15:10:00Z,0.947916666666667
LimeBike,XQDZZF66A7V55,2018-01-29T00:06:00Z,2018-01-29T00:17:00Z,0.00763888888888889
LimeBike,XTYPBTJVOMM6E,2018-03-23T11:06:00Z,2018-03-23T11:07:00Z,0.000694444444444444
LimeBike,XUKL6CCX7YE3F,2017-11-21T02:58:00Z,2017-11-21T04:45:00Z,0.0743055555555556
LimeBike,XWRAJSCSN5D7S,2018-05-22T18:34:00Z,2018-05-22T19:03:00Z,0.0201388888888889
LimeBike,YERU3L75I6GZX,2017-10-01T14:19:00Z,2017-10-01T19:01:00Z,0.195833333333333
LimeBike,YKZRHCQ33LRSD,2018-02-20T02:22:00Z,2018-02-20T02:27:00Z,0.00347222222222222
LimeBike,YLAWL3R3IIPA2,2018-04-28T06:07:00Z,2018-04-28T06:10:00Z,0.00208333333333333
LimeBike,Z52C3RVONKIYZ,2018-02-13T14:15:00Z,2018-02-13T14:21:00Z,0.00416666666666667
LimeBike,ZDCPRXOHPBV5H,2018-03-11T19:15:00Z,2018-03-11T21:08:00Z,0.0784722222222222
LimeBike,ZEAB3MKRFUW3X,2018-04-30T11:14:00Z,2018-04-30T22:48:00Z,0.481944444444444
LimeBike,ZF3HJEUE56GEZ,2018-01-26T20:27:00Z,2018-01-26T20:31:00Z,0.00277777777777778
LimeBike,ZHN3WIDAGCZUQ,2017-12-12T04:36:00Z,2017-12-12T04:37:00Z,0.000694444444444444
LimeBike,ZTESMAHQ4LPUE,2017-10-04T14:28:00Z,2017-10-05T03:07:00Z,0.527083333333333
LimeBike,ZZWVRLQ26RDSZ,2018-03-23T13:38:00Z,2018-03-23T13:45:00Z,0.00486111111111111
mobike,A016000758,2018-02-15T05:00:00Z,2018-02-15T05:00:00Z,0
mobike,A016001457,2018-02-20T05:00:00Z,2018-02-20T05:00:00Z,0
ofo,1062,2017-11-16T20:36:00Z,2017-11-16T20:38:00Z,0.00138888888888889
ofo,116,2017-10-19T21:36:00Z,2017-10-19T21:36:00Z,0
ofo,1344,2017-10-22T13:14:00Z,2017-10-22T13:16:00Z,0.00138888888888889
ofo,1509,2018-02-20T00:31:00Z,2018-02-20T00:33:00Z,0.00138888888888889
ofo,2001,2017-10-19T12:16:00Z,2017-10-19T12:17:00Z,0.000694444444444444
ofo,2058,2018-01-29T03:32:00Z,2018-01-29T03:33:00Z,0.000694444444444444
ofo,2333,2017-10-12T02:37:00Z,2017-10-12T02:40:00Z,0.00208333333333333
ofo,2338,2017-10-19T05:23:00Z,2017-10-19T05:23:00Z,0
ofo,2354,2018-01-22T02:49:00Z,2018-01-22T02:52:00Z,0.00208333333333333
ofo,24546,2017-10-11T01:50:00Z,2017-10-11T01:50:00Z,0
ofo,24586,2017-10-17T22:52:00Z,2017-10-17T22:53:00Z,0.000694444444444444
ofo,2664,2018-01-15T15:49:00Z,2018-01-15T15:50:00Z,0.000694444444444444
ofo,2864,2017-11-09T03:50:00Z,2017-11-09T03:52:00Z,0.00138888888888889
ofo,2907,2017-10-18T00:00:00Z,2017-10-18T00:01:00Z,0.000694444444444444
ofo,3025,2017-10-24T20:05:00Z,2017-10-24T20:05:00Z,0
ofo,3337,2018-03-31T17:07:00Z,2018-03-31T18:38:00Z,0.0631944444444444
ofo,4064,2018-01-20T17:56:00Z,2018-01-20T18:01:00Z,0.00347222222222222
ofo,4125,2017-12-07T00:29:00Z,2017-12-07T13:36:00Z,0.546527777777778
ofo,4545,2017-10-19T22:31:00Z,2017-10-19T22:32:00Z,0.000694444444444444
ofo,4565,2017-12-02T03:28:00Z,2017-12-02T03:29:00Z,0.000694444444444444
ofo,4927,2017-10-22T16:57:00Z,2017-10-22T16:59:00Z,0.00138888888888889
ofo,5423,2018-02-20T01:16:00Z,2018-02-20T02:10:00Z,0.0375
ofo,5428,2017-10-16T22:45:00Z,2017-10-16T22:45:00Z,0
ofo,5721,2018-02-20T01:15:00Z,2018-02-20T01:16:00Z,0.000694444444444444
ofo,5757,2017-10-11T02:16:00Z,2017-10-11T02:17:00Z,0.000694444444444444
ofo,5888,2017-10-11T17:01:00Z,2017-10-11T17:01:00Z,0
ofo,60001448,2018-01-22T21:59:00Z,2018-01-22T22:00:00Z,0.000694444444444444
ofo,60002134,2018-02-19T22:42:00Z,2018-02-19T22:43:00Z,0.000694444444444444
ofo,60002815,2018-01-23T16:59:00Z,2018-01-23T17:00:00Z,0.000694444444444444
ofo,60002989,2018-02-24T16:56:00Z,2018-02-24T16:57:00Z,0.000694444444444444
ofo,60003920,2017-12-30T15:37:00Z,2017-12-30T15:39:00Z,0.00138888888888889
ofo,60005724,2017-12-12T20:07:00Z,2017-12-12T20:34:00Z,0.01875
ofo,60005852,2017-10-24T23:09:00Z,2017-10-24T23:09:00Z,0
ofo,60008539,2017-11-03T20:33:00Z,2017-11-03T21:02:00Z,0.0201388888888889
ofo,60009247,2018-03-17T03:46:00Z,2018-03-17T03:48:00Z,0.00138888888888889
ofo,6001,2017-11-15T19:25:00Z,2017-11-15T19:26:00Z,0.000694444444444444
ofo,60014084,2017-11-06T13:41:00Z,2017-11-07T01:24:00Z,0.488194444444444
ofo,60015089,2017-10-10T00:41:00Z,2017-10-10T20:31:00Z,0.826388888888889
ofo,60015092,2017-10-18T20:18:00Z,2017-10-18T23:04:00Z,0.115277777777778
ofo,60017858,2017-11-28T23:13:00Z,2017-11-29T06:28:00Z,0.302083333333333
ofo,60017880,2018-03-16T18:58:00Z,2018-03-16T19:31:00Z,0.0229166666666667
ofo,60018850,2017-12-18T19:07:00Z,2017-12-19T15:34:00Z,0.852083333333333
ofo,60019102,2017-12-05T12:18:00Z,2017-12-06T01:00:00Z,0.529166666666667
ofo,60021388,2017-10-18T17:47:00Z,2017-10-18T17:49:00Z,0.00138888888888889
ofo,60021551,2017-11-03T20:08:00Z,2017-11-03T20:09:00Z,0.000694444444444444
ofo,60021602,2018-01-17T12:51:00Z,2018-01-17T12:52:00Z,0.000694444444444444
ofo,60021603,2017-10-18T23:42:00Z,2017-10-18T23:43:00Z,0.000694444444444444
ofo,60021698,2017-10-15T22:24:00Z,2017-10-15T22:25:00Z,0.000694444444444444
ofo,60021967,2018-01-21T23:29:00Z,2018-01-22T00:09:00Z,0.0277777777777778
ofo,60023149,2017-11-10T00:11:00Z,2017-11-10T00:12:00Z,0.000694444444444444
ofo,60023193,2017-11-04T06:43:00Z,2017-11-04T07:27:00Z,0.0305555555555556
ofo,60023608,2017-10-19T16:05:00Z,2017-10-19T16:06:00Z,0.000694444444444444
ofo,60023755,2018-03-22T22:29:00Z,2018-03-23T13:26:00Z,0.622916666666667
ofo,60023938,2017-12-18T00:19:00Z,2017-12-18T00:19:00Z,0
ofo,60024168,2017-10-14T04:16:00Z,2017-10-14T04:17:00Z,0.000694444444444444
ofo,60024864,2018-01-26T01:22:00Z,2018-01-26T01:22:00Z,0
ofo,60024994,2018-02-18T04:54:00Z,2018-02-18T04:56:00Z,0.00138888888888889
ofo,60025231,2018-03-09T23:38:00Z,2018-03-09T23:39:00Z,0.000694444444444444
ofo,60025247,2017-10-10T23:13:00Z,2017-10-10T23:13:00Z,0
ofo,60030651,2018-01-08T12:46:00Z,2018-01-08T12:47:00Z,0.000694444444444444
ofo,60030722,2018-01-25T16:03:00Z,2018-01-25T20:23:00Z,0.180555555555556
ofo,60031150,2017-10-23T21:32:00Z,2017-10-23T21:32:00Z,0
ofo,60031551,2017-11-03T12:08:00Z,2017-11-03T12:12:00Z,0.00277777777777778
ofo,60031686,2018-02-15T03:17:00Z,2018-02-15T03:19:00Z,0.00138888888888889
ofo,60031979,2018-01-20T04:00:00Z,2018-01-20T04:01:00Z,0.000694444444444444
ofo,60033120,2018-03-23T01:00:00Z,2018-03-23T01:02:00Z,0.00138888888888889
ofo,60035337,2017-10-10T20:19:00Z,2017-10-11T14:09:00Z,0.743055555555556
ofo,60036003,2017-11-06T20:14:00Z,2017-11-06T20:15:00Z,0.000694444444444444
ofo,60036047,2018-01-20T00:06:00Z,2018-01-20T00:07:00Z,0.000694444444444444
ofo,60038193,2017-10-14T20:19:00Z,2017-10-14T20:37:00Z,0.0125
ofo,60038522,2017-10-15T00:59:00Z,2017-10-15T01:03:00Z,0.00277777777777778
ofo,60038550,2017-10-20T12:19:00Z,2017-10-20T12:20:00Z,0.000694444444444444
ofo,60038654,2018-01-07T23:55:00Z,2018-01-07T23:56:00Z,0.000694444444444444
ofo,60039165,2017-10-17T03:02:00Z,2017-10-17T03:03:00Z,0.000694444444444444
ofo,60042663,2017-10-12T21:44:00Z,2017-10-12T22:38:00Z,0.0375
ofo,60042694,2017-10-17T13:08:00Z,2017-10-17T13:08:00Z,0
ofo,60043737,2017-10-29T01:05:00Z,2017-10-29T01:10:00Z,0.00347222222222222
ofo,60045498,2018-02-27T22:12:00Z,2018-02-27T22:13:00Z,0.000694444444444444
ofo,60048792,2017-10-24T15:56:00Z,2017-10-24T15:58:00Z,0.00138888888888889
ofo,60052416,2017-12-14T01:32:00Z,2017-12-14T15:41:00Z,0.589583333333333
ofo,60052423,2017-12-14T22:21:00Z,2017-12-14T22:21:00Z,0
ofo,60052578,2018-04-13T20:04:00Z,2018-04-13T21:14:00Z,0.0486111111111111
ofo,60052793,2018-03-19T12:29:00Z,2018-03-19T21:46:00Z,0.386805555555556
ofo,60053363,2018-03-22T19:23:00Z,2018-03-23T02:06:00Z,0.279861111111111
ofo,60053385,2018-03-28T15:35:00Z,2018-03-28T16:07:00Z,0.0222222222222222
ofo,60054890,2018-03-14T17:28:00Z,2018-03-14T17:28:00Z,0
ofo,60056205,2018-04-13T16:51:00Z,2018-04-13T20:54:00Z,0.16875
ofo,60056516,2018-04-28T19:14:00Z,2018-04-28T19:22:00Z,0.00555555555555556
ofo,60056539,2017-12-18T23:41:00Z,2017-12-19T00:05:00Z,0.0166666666666667
ofo,60056558,2017-12-16T23:09:00Z,2017-12-17T00:23:00Z,0.0513888888888889
ofo,60056843,2018-01-31T18:14:00Z,2018-01-31T18:35:00Z,0.0145833333333333
ofo,60058693,2018-01-03T23:37:00Z,2018-01-03T23:44:00Z,0.00486111111111111
ofo,60059692,2017-12-14T22:37:00Z,2017-12-14T23:13:00Z,0.025
ofo,60059697,2017-12-25T06:06:00Z,2017-12-25T06:37:00Z,0.0215277777777778
ofo,60060024,2018-02-27T22:39:00Z,2018-02-27T22:42:00Z,0.00208333333333333
ofo,60060034,2018-02-28T16:49:00Z,2018-02-28T16:49:00Z,0
ofo,60060065,2017-12-30T20:03:00Z,2017-12-31T00:09:00Z,0.170833333333333
ofo,60060094,2018-02-22T22:02:00Z,2018-02-22T22:02:00Z,0
ofo,60060155,2018-03-09T21:21:00Z,2018-03-09T22:28:00Z,0.0465277777777778
ofo,60060431,2017-12-17T20:16:00Z,2017-12-17T21:24:00Z,0.0472222222222222
ofo,60061738,2018-01-27T23:44:00Z,2018-01-27T23:45:00Z,0.000694444444444444
ofo,60062231,2017-11-06T19:16:00Z,2017-11-06T19:18:00Z,0.00138888888888889
ofo,60062312,2017-12-18T17:00:00Z,2017-12-18T17:33:00Z,0.0229166666666667
ofo,60062391,2018-01-10T19:49:00Z,2018-01-10T20:14:00Z,0.0173611111111111
ofo,60064448,2018-02-02T22:22:00Z,2018-02-02T22:22:00Z,0
ofo,60066091,2017-10-21T19:29:00Z,2017-10-21T19:32:00Z,0.00208333333333333
ofo,60066695,2017-12-17T21:30:00Z,2017-12-17T22:19:00Z,0.0340277777777778
ofo,60078596,2018-04-12T20:20:00Z,2018-04-13T12:42:00Z,0.681944444444444
ofo,60078678,2018-04-12T18:41:00Z,2018-04-12T19:15:00Z,0.0236111111111111
ofo,60078682,2018-03-16T21:07:00Z,2018-03-16T21:24:00Z,0.0118055555555556
ofo,60078713,2018-04-14T16:23:00Z,2018-04-14T18:22:00Z,0.0826388888888889
ofo,60078780,2018-04-02T12:52:00Z,2018-04-02T12:55:00Z,0.00208333333333333
ofo,60078787,2018-03-14T13:41:00Z,2018-03-14T17:35:00Z,0.1625
ofo,60079381,2018-04-28T22:53:00Z,2018-04-28T23:35:00Z,0.0291666666666667
ofo,60079382,2018-03-19T23:15:00Z,2018-03-19T23:17:00Z,0.00138888888888889
ofo,60080309,2018-01-05T17:52:00Z,2018-01-05T17:54:00Z,0.00138888888888889
ofo,60081103,2018-04-15T07:41:00Z,2018-04-15T08:45:00Z,0.0444444444444444
ofo,60081228,2018-04-15T00:41:00Z,2018-04-15T03:27:00Z,0.115277777777778
ofo,60081322,2018-03-17T17:02:00Z,2018-03-17T17:24:00Z,0.0152777777777778
ofo,60081353,2018-04-21T08:26:00Z,2018-04-21T08:32:00Z,0.00416666666666667
ofo,60081508,2018-02-01T20:44:00Z,2018-02-01T20:44:00Z,0
ofo,60081643,2018-01-18T17:51:00Z,2018-01-18T17:52:00Z,0.000694444444444444
ofo,60082270,2018-03-23T00:57:00Z,2018-03-23T01:02:00Z,0.00347222222222222
ofo,60084293,2018-01-24T22:27:00Z,2018-01-24T22:29:00Z,0.00138888888888889
ofo,60084300,2018-02-23T23:16:00Z,2018-02-23T23:16:00Z,0
ofo,60090306,2017-12-06T21:27:00Z,2017-12-07T04:22:00Z,0.288194444444444
ofo,60090319,2017-11-20T23:47:00Z,2017-11-21T03:18:00Z,0.146527777777778
ofo,60090491,2017-12-01T18:24:00Z,2017-12-01T19:09:00Z,0.03125
ofo,60091312,2017-11-11T16:34:00Z,2017-11-11T16:35:00Z,0.000694444444444444
ofo,60091523,2017-11-28T23:44:00Z,2017-11-29T17:40:00Z,0.747222222222222
ofo,60091613,2017-11-03T23:32:00Z,2017-11-03T23:33:00Z,0.000694444444444444
ofo,60092205,2017-11-08T21:40:00Z,2017-11-08T22:34:00Z,0.0375
ofo,60092208,2017-12-09T21:55:00Z,2017-12-09T21:55:00Z,0
ofo,60092244,2018-01-28T15:14:00Z,2018-01-28T21:34:00Z,0.263888888888889
ofo,60092307,2017-12-06T21:27:00Z,2017-12-06T21:33:00Z,0.00416666666666667
ofo,60092872,2017-12-05T00:22:00Z,2017-12-05T14:37:00Z,0.59375
ofo,60093054,2017-11-02T23:12:00Z,2017-11-02T23:13:00Z,0.000694444444444444
ofo,60094005,2017-12-06T23:08:00Z,2017-12-06T23:18:00Z,0.00694444444444444
ofo,60094084,2018-04-22T18:04:00Z,2018-04-22T18:06:00Z,0.00138888888888889
ofo,6010,2018-01-21T18:36:00Z,2018-01-21T18:39:00Z,0.00208333333333333
ofo,60101648,2018-01-17T01:29:00Z,2018-01-17T01:30:00Z,0.000694444444444444
ofo,60102139,2017-12-30T08:32:00Z,2017-12-30T08:51:00Z,0.0131944444444444
ofo,60102202,2018-01-10T13:05:00Z,2018-01-10T23:06:00Z,0.417361111111111
ofo,60102653,2018-02-06T13:30:00Z,2018-02-06T13:31:00Z,0.000694444444444444
ofo,60102661,2017-12-26T14:01:00Z,2017-12-26T14:06:00Z,0.00347222222222222
ofo,60103631,2018-04-19T18:19:00Z,2018-04-19T18:30:00Z,0.00763888888888889
ofo,60103818,2018-02-27T22:30:00Z,2018-02-27T22:31:00Z,0.000694444444444444
ofo,60103864,2018-01-18T11:04:00Z,2018-01-18T11:04:00Z,0
ofo,60103931,2018-01-16T23:43:00Z,2018-01-17T00:04:00Z,0.0145833333333333
ofo,60103995,2017-12-16T02:43:00Z,2017-12-16T04:34:00Z,0.0770833333333333
ofo,60104238,2018-04-12T22:33:00Z,2018-04-13T01:16:00Z,0.113194444444444
ofo,60104265,2018-02-09T21:50:00Z,2018-02-10T18:42:00Z,0.869444444444444
ofo,60105502,2017-12-20T22:32:00Z,2017-12-21T22:09:00Z,0.984027777777778
ofo,60106000,2018-04-12T22:06:00Z,2018-04-12T22:10:00Z,0.00277777777777778
ofo,60106923,2018-04-04T18:18:00Z,2018-04-04T18:18:00Z,0
ofo,60107052,2017-12-28T20:21:00Z,2017-12-28T20:38:00Z,0.0118055555555556
ofo,60108505,2018-01-31T16:45:00Z,2018-01-31T17:17:00Z,0.0222222222222222
ofo,60108548,2017-11-21T17:37:00Z,2017-11-21T17:38:00Z,0.000694444444444444
ofo,60108586,2018-03-01T23:39:00Z,2018-03-01T23:39:00Z,0
ofo,60109996,2017-10-31T01:34:00Z,2017-10-31T02:08:00Z,0.0236111111111111
ofo,60110855,2018-02-14T16:47:00Z,2018-02-14T16:48:00Z,0.000694444444444444
ofo,60111893,2018-01-11T22:22:00Z,2018-01-11T22:23:00Z,0.000694444444444444
ofo,60118959,2017-12-19T23:16:00Z,2017-12-19T23:40:00Z,0.0166666666666667
ofo,60120024,2018-01-31T18:04:00Z,2018-01-31T18:05:00Z,0.000694444444444444
ofo,60122723,2018-03-22T21:02:00Z,2018-03-22T21:07:00Z,0.00347222222222222
ofo,60122819,2018-01-19T23:06:00Z,2018-01-20T17:04:00Z,0.748611111111111
ofo,60123162,2017-12-14T03:58:00Z,2017-12-15T03:29:00Z,0.979861111111111
ofo,60123857,2018-01-02T03:48:00Z,2018-01-02T04:09:00Z,0.0145833333333333
ofo,60123873,2018-01-26T23:56:00Z,2018-01-27T00:04:00Z,0.00555555555555556
ofo,60123944,2018-01-25T22:01:00Z,2018-01-26T17:54:00Z,0.828472222222222
ofo,60129900,2018-03-02T03:21:00Z,2018-03-02T03:23:00Z,0.00138888888888889
ofo,60130760,2018-01-10T12:42:00Z,2018-01-10T12:42:00Z,0
ofo,60132439,2018-01-10T00:44:00Z,2018-01-10T23:25:00Z,0.945138888888889
ofo,60132528,2018-01-30T01:59:00Z,2018-01-30T01:59:00Z,0
ofo,60132600,2017-12-24T19:16:00Z,2017-12-24T19:19:00Z,0.00208333333333333
ofo,60132625,2018-01-15T00:44:00Z,2018-01-15T00:45:00Z,0.000694444444444444
ofo,60132643,2017-12-22T21:53:00Z,2017-12-22T21:53:00Z,0
ofo,60132658,2018-04-05T23:18:00Z,2018-04-06T20:51:00Z,0.897916666666667
ofo,60132703,2018-01-12T23:20:00Z,2018-01-12T23:20:00Z,0
ofo,60132709,2018-01-18T23:15:00Z,2018-01-18T23:17:00Z,0.00138888888888889
ofo,60132805,2018-02-28T23:24:00Z,2018-02-28T23:24:00Z,0
ofo,60132810,2018-01-25T21:13:00Z,2018-01-25T21:13:00Z,0
ofo,60132821,2017-12-16T18:52:00Z,2017-12-17T18:09:00Z,0.970138888888889
ofo,60132868,2018-01-27T17:00:00Z,2018-01-27T17:01:00Z,0.000694444444444444
ofo,60132880,2018-02-17T01:33:00Z,2018-02-17T01:37:00Z,0.00277777777777778
ofo,60132989,2018-01-04T22:32:00Z,2018-01-04T23:41:00Z,0.0479166666666667
ofo,60133116,2018-01-19T02:30:00Z,2018-01-19T02:31:00Z,0.000694444444444444
ofo,60133486,2017-12-18T14:20:00Z,2017-12-18T21:23:00Z,0.29375
ofo,60133502,2018-03-24T18:23:00Z,2018-03-24T18:30:00Z,0.00486111111111111
ofo,60133568,2018-04-01T16:53:00Z,2018-04-01T16:59:00Z,0.00416666666666667
ofo,60133653,2018-04-21T17:43:00Z,2018-04-22T05:52:00Z,0.50625
ofo,60134192,2017-12-17T16:38:00Z,2017-12-18T06:01:00Z,0.557638888888889
ofo,60134494,2018-03-14T13:39:00Z,2018-03-14T13:40:00Z,0.000694444444444444
ofo,60134619,2018-03-10T20:23:00Z,2018-03-11T19:59:00Z,0.983333333333333
ofo,60135552,2018-04-15T00:42:00Z,2018-04-15T03:27:00Z,0.114583333333333
ofo,60135687,2018-03-21T02:43:00Z,2018-03-21T02:46:00Z,0.00208333333333333
ofo,60183695,2018-01-25T19:09:00Z,2018-01-25T19:11:00Z,0.00138888888888889
ofo,6121,2018-02-20T18:36:00Z,2018-02-20T18:36:00Z,0
ofo,753,2018-04-15T06:08:00Z,2018-04-15T06:11:00Z,0.00208333333333333
ofo,7690,2017-10-23T23:02:00Z,2017-10-23T23:02:00Z,0
